ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΑΛΙΦΙΕΡΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Μιχαήλ,ΑΥΓΟΥΣΤΑΚΗ ΕΛΕΝΗ του Μύρωνα,ΒΑΡΔΑΚΗΣ ΣΩΚΡΑΤΗΣ του Δημητρίου,ΔΑΝΕΛΛΗΣ ΣΠΥΡΙΔΩΝ του Αθανασίου,ΔΟΥΛΓΕΡΑΚΗ ΑΙΚΑΤΕΡΙΝΗ του Νικολάου,ΗΓΟΥΜΕΝΙΔΗΣ ΝΙΚΟΛΑΟΣ του Εμμανουήλ,ΚΑΜΠΟΥΡΑΚΗ ΧΡΥΣΑΝΘΗ του Αντωνίου,ΛΕΝΑΚΑΚΗ ΣΤΥΛΙΑΝΗ του Νικολάου,ΜΑΜΟΥΛΑΚΗΣ ΧΑΡΑΛΑΜΠΟΣ (ΧΑΡΗΣ) του Αντωνίου,ΜΙΧΕΛΟΓΙΑΝΝΑΚΗΣ ΙΩΑΝΝΗΣ του Δημητρίου,ΣΜΠΩΚΟΣ ΒΑΣΙΛΕΙΟΣ του Μιχαήλ,Νέα Δημοκρατία,ΑΥΓΕΝΑΚΗΣ ΕΛΕΥΘΕΡΙΟΣ του Κωνσταντίνου,ΒΡΕΝΤΖΟΥ-ΣΚΟΡΔΑΛΑΚΗ ΘΕΑΝΩ του Εμμανουήλ,ΜΑΤΑΛΛΙΩΤΑΚΗΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΠΑΣΠΑΤΗΣ ΓΡΗΓΟΡΙΟΣ του Αλεξάνδρου,ΡΟΚΑΔΑΚΗΣ ΓΡΗΓΟΡΙΟΣ του Εμμανουήλ,ΣΕΝΕΤΑΚΗΣ ΜΑΞΙΜΟΣ του Γεωργίου,ΣΗΜΑΙΑΚΗ ΕΥΑΓΓΕΛΙΑ (ΕΥΑ) του Γεωργίου,ΣΤΡΑΤΑΚΗΣ ΑΝΔΡΕΑΣ του Ιωάννη,ΣΦΑΚΙΑΝΑΚΗ ΝΙΚΟΛΕΤΑ του Μιχαήλ,ΤΖΩΡΤΖΟΓΛΟΥ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΤΣΑΝΤΗΡΑΚΗ-ΑΝΑΣΤΑΣΑΚΗ ΕΛΕΝΗ του Στυλιανού,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΑΛΕΞΑΚΗΣ ΝΕΚΤΑΡΙΟΣ του Ελευθερίου,ΑΝΑΣΤΑΣΑΚΗ ΜΑΡΙΑ του Δημητρίου,ΒΛΑΧΑΒΑΣ ΓΕΩΡΓΙΟΣ του Εμμανουήλ,ΠΑΤΕΡΑΚΗ ΜΑΡΙΑ του Ευαγγέλου,ΠΛΟΥΜΗΣ ΙΩΑΝΝΗΣ του Εμμανουήλ,ΣΤΕΦΑΝΟΠΟΥΛΟΥ ΖΑΧΑΡΟΥΛΑ του Ιωάννη,ΣΤΡΑΤΙΔΑΚΗΣ ΝΙΚΟΛΑΟΣ του Αλέξανδρου,Κίνημα Αλλαγής,ΓΕΝΝΗΜΑΤΑ ΦΩΤΕΙΝΗ (ΦΩΦΗ) του Γεωργίου,ΑΡΒΑΝΙΤΑΚΗΣ ΠΑΝΤΕΛΕΗΜΩΝ του Μιχαήλ,ΒΑΤΣΙΝΑ ΕΛΕΝΗ του Φανουρίου,ΓΙΑΝΝΑΡΗ ΙΩΑΝΝΑ του Γεωργίου,ΚΑΛΟΥΔΑΚΗΣ ΣΤΑΥΡΟΣ του Νικολάου,ΚΕΓΚΕΡΟΓΛΟΥ ΒΑΣΙΛΕΙΟΣ του Αλέξανδρου,ΜΠΡΙΜΗΣ ΔΗΜΗΤΡΙΟΣ του Αποστόλου,ΠΑΠΑΔΑΚΗΣ ΓΕΩΡΓΙΟΣ του Μηνά,ΣΤΑΘΟΡΑΚΗΣ ΓΕΩΡΓΙΟΣ του Στεφάνου,ΣΤΡΑΤΑΚΗΣ ΧΡΗΣΤΟΣ του Εμμανουήλ,ΧΑΤΖΑΚΗ ΕΥΑΓΓΕΛΙΑ του Γεωργίου,Κ.Κ.Ε.,ΑΝΑΣΤΑΣΑΚΗ ΜΑΡΙΑ του Γεωργίου,ΑΝΔΡΟΥΛΑΚΗ ΚΡΥΣΤΑΛΕΝΙΑ (ΛΙΝΑ) του Ιωάννη,ΓΩΝΙΑΝΑΚΗΣ ΙΩΑΝΝΗΣ του Νικολάου,ΚΑΡΚΑΒΑΤΣΟΣ ΕΜΜΑΝΟΥΗΛ του Στυλιανού,ΚΟΚΟΣΑΛΗ - ΣΑΛΟΥΣΤΡΟΥ ΜΑΡΙΑ του Ζαχαρία,ΠΑΤΕΡΑΚΗΣ ΝΙΚΟΛΑΟΣ του Εμμανουήλ,ΠΟΘΗΤΟΥ ΙΩΑΝΝΑ του Γεωργίου,ΣΑΛΟΥΣΤΡΟΣ ΔΗΜΟΚΡΙΤΟΣ του Εμμανουήλ,ΣΚΕΠΑΡΝΗΣ ΓΕΩΡΓΙΟΣ του Μιχαήλ,ΣΥΝΤΥΧΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του ΔΑΝΙΗΛ,ΣΦΑΚΙΑΝΑΚΗΣ ΜΙΧΑΗΛ του Αντωνίου,Ένωση Κεντρώων,ΑΓΓΕΛΙΔΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Χαράλαμπου,ΒΟΥΒΟΥΔΑΚΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΓΙΑΝΝΑΔΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Σωτηρίου,ΚΑΦΑΝΤΑΡΗ ΙΟΥΛΙΑ του Κωνσταντίνου,ΚΟΝΤΟΓΙΑΝΝΗΣ ΙΩΑΝΝΗΣ του Γεωργίου,ΛΕΒΕΝΤΗ-ΜΕΝΤΕΣΙΔΟΥ ΑΝΑΣΤΑΣΙΑ του Ιωάννη,ΤΖΑΓΚΑΡΑΚΗ ΕΛΙΣΑΒΕΤ (ΕΛΣΑ) του Γεωργίου,ΤΖΩΡΤΖΑΚΗΣ ΜΙΧΑΗΛ του Ιωάννη,ΦΡΑΓΚΙΑΔΑΚΗ ΕΙΡΗΝΗ του Νικολάου,Ο.Κ.Δ.Ε.,ΦΟΥΦΟΥΔΑΚΗΣ ΙΩΑΝΝΗΣ του Παντελή,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΝΤΩΝΙΟΥ ΑΝΤΩΝΙΑ του Χρήστου,ΒΑΛΑΗΣ ΙΩΑΝΝΗΣ του Νικολάου,ΒΛΑΧΑΚΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,ΓΚΟΥΒΑΣ ΧΑΡΑΛΑΜΠΟΣ του Κωνσταντίνου,ΔΕΣΗ-ΛΟΥΚΑ ΧΡΙΣΤΙΝΗ του Αλέξανδρου,ΚΤΙΣΤΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Ευαγγέλου,ΧΑΡΑΛΑΜΠΑΚΗ ΑΓΓΕΛΙΚΗ του Δημητρίου,ΧΑΡΙΤΟΣ ΓΕΩΡΓΙΟΣ του Χαράλαμπου,Ελλήνων Συνέλευσις,ΒΑΜΒΟΥΚΑΣ ΑΝΑΣΤΑΣΙΟΣ του Γεωργίου,ΚΑΠΝΙΣΤΟΥ ΑΝΤΩΝΙΑ του Κωνσταντίνου,ΚΟΚΟΣΑΛΗ ΑΝΝΑ ΜΑΡΙΑ του Μιχαήλ,ΛΙΑΝΟΥ ΚΑΛΛΙΟΠΗ του Αντωνίου,ΜΑΡΚΟΥΛΑΚΗΣ ΜΙΧΑΗΛ του Γεωργίου,ΜΟΥΛΑΚΑΚΗΣ ΦΩΤΙΟΣ του Κωνσταντίνου,ΠΑΣΧΑΛΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Μιχαήλ,ΣΦΑΚΙΑΝΑΚΗΣ ΑΝΑΣΤΑΣΙΟΣ του Γεωργίου,ΕΕΚ Τροτσκιστές - Εργ.Επ.Κόμμα,ΚΟΖΥΡΑΚΗ ΕΙΡΗΝΗ του Φραγκίσκου,Ελληνική Λύση - Κ. Βελόπουλος,ΓΑΥΓΙΩΤΑΚΗΣ ΜΙΧΑΗΛ του Ευαγγέλου,ΓΚΟΤΖΟΓΙΑΝΝΗ ΜΑΡΘΑ του Ιωάννη,ΚΑΜΑ ΘΩΜΑΗ του Παναγιώτη,ΛΥΚΑΚΗΣ ΙΩΑΝΝΗΣ του Σταύρου,ΜΠΑΛΤΖΑΚΗΣ ΓΕΩΡΓΙΟΣ του Εμμανουήλ,ΜΥΛΩΝΑΚΗΣ ΕΥΑΓΓΕΛΟΣ του Ηλία,ΠΑΛΑΜΙΑΝΑΚΗ ΕΛΕΝΗ του Νικολάου,ΠΑΠΑΔΟΠΟΥΛΟΥ - ΙΩΣΗΦΙΔΟΥ ΑΝΝΑ του Ιωάννη,ΡΟΜΠΟΓΙΑΝΝΑΚΗΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΣΚΟΡΔΙΛΗΣ ΣΤΥΛΙΑΝΟΣ του Νικολάου,ΧΡΙΣΤΟΔΟΥΛΙΔΗΣ ΞΕΝΟΦΩΝ του Αντωνίου,Κ.Κ.Ε. (μ-λ),ΓΚΟΛΕΜΗ ΙΩΑΝΝΑ του Γεωργίου,ΔΡΑΚΩΝΑΚΗΣ ΑΝΤΩΝΙΟΣ του Γεωργίου,ΜΠΑΜΠΑΛΕΤΑΚΗΣ ΓΕΩΡΓΙΟΣ του Εμμανουήλ,ΠΑΠΟΥΤΣΗΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΣΤΑΥΡΙΑΝΟΥΔΑΚΗ ΧΡΥΣΗ του Ανδρέα,Μ-Λ Κ.Κ.Ε.,ΠΑΠΑΔΟΠΟΥΛΟΥ ΕΛΕΝΗ του Ιωάννη,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΓΥΠΑΡΑΚΗ ΕΥΑΓΓΕΛΙΑ του Κωνσταντίνου,ΚΟΚΟΛΟΓΙΑΝΝΗ ΜΑΡΙΑ ΕΛΕΝΗ του Ιωάννη,ΜΑΚΡΥΠΟΔΗΣ ΝΙΚΟΛΑΟΣ του Αριστείδη,ΜΑΡΝΙΕΡΑΚΗ ΑΝΝΑ του Ιωάννη,ΟΡΦΑΝΟΥΔΑΚΗΣ ΔΗΜΗΤΡΙΟΣ του Μιχαήλ,ΟΥΡΑΝΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,ΠΑΓΟΥΡΑΚΗΣ ΣΤΥΛΙΑΝΟΣ του Στυλιανού,ΤΣΙΟΜΠΑΝΙΔΗΣ ΕΥΑΓΓΕΛΟΣ (ΒΑΚΗΣ) του Γεωργίου,Λαϊκή Ενότητα,ΑΛΕΞΑΚΗ ΕΛΕΝΗ του Δημητρίου,ΚΑΤΖΗΛΑΚΗΣ ΑΝΤΩΝΙΟΣ του Νικολάου,ΚΡΙΑΡΑΚΗΣ ΓΕΩΡΓΙΟΣ του Γεωργίου,ΚΡΙΤΣΩΤΑΚΗΣ ΜΙΧΑΗΛ του Γεωργίου,ΛΕΒΕΝΤΗΣ ΙΩΑΝΝΗΣ του Εμμανουήλ,ΜΑΝΤΖΑΡΗ ΕΥΣΤΑΘΙΑ του Δημητρίου,ΣΑΒΒΑΚΗ ΑΙΚΑΤΕΡΙΝΗ του Εμμανουήλ,ΧΙΩΤΕΛΗΣ ΑΡΗΣ του Κωνσταντίνου,ΜέΡΑ25,ΒΑΡΟΥΦΑΚΗΣ ΙΩΑΝΝΗΣ (ΓΙΑΝΗΣ) του Γεωργίου,ΚΑΤΣΟΥΛΗ ΕΛΕΥΘΕΡΙΑ του Ζαχαρία,ΛΙΑΠΗΣ ΔΗΜΗΤΡΙΟΣ του Νικολάου,ΛΟΓΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Σοφοκλή-Εμμανουήλ,ΛΟΥΛΟΥΔΑΚΗΣ ΑΠΟΣΤΟΛΟΣ του Νικολάου,ΜΑΘΙΟΥΔΑΚΗ ΕΜΜΑΝΟΥΕΛΑ του Ανδρέα,ΜΑΡΑΓΚΑΚΗΣ ΣΠΥΡΙΔΩΝ του Δημητρίου,ΤΣΟΥΚΑΛΑ ΑΙΚΑΤΕΡΙΝΗ του Χρίστου,Δημιουργία ξανά - Θ. Τζήμερος,ΑΝΔΡΙΑΝΑΚΗ ΕΥΣΤΑΘΙΑ του Ελευθερίου,ΨΑΡΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Ιωάννη,ΣΥΝ...ΦΩΝΙΑ ΚΟΜΜΑΤΩΝ,ΦΙΛΙΟΠΟΥΛΟΥ ΜΑΡΙΑ του Σταμάτη,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΤΣΟΥΛΑΣ ΘΕΟΔΩΡΟΣ του Αριστοτέλη
55 - Ηρακλείου,291 E.T. Δήμου Ηρακλείου,540,401,7,4,11,390,187,22,23,63,40,17,35,4,6,57,38,21,103,34,23,18,40,20,35,3,4,22,10,7,3,0,0,0,0,0,0,0,28,28,4,10,2,2,17,2,1,2,9,0,21,6,0,6,2,5,4,3,1,3,13,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,22,4,3,2,5,3,6,4,5,0,0,0,0,4,0
55 - Ηρακλείου,292 E.T. Δήμου Ηρακλείου,539,364,3,2,5,359,160,24,25,36,43,17,25,7,8,54,22,38,99,45,18,29,46,19,42,2,2,9,14,3,4,1,1,1,1,1,1,0,39,39,5,6,3,2,25,3,4,2,22,2,16,5,2,7,0,6,1,2,1,0,12,0,5,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,2,1,0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,4,0,1,0,2,2,0,1,2,5,2,1,1,5,1,0,4,0,15,15,1,0,4,1,3,2,1,3,1,1,0,0,1,1
55 - Ηρακλείου,293 E.T. Δήμου Ηρακλείου,534,361,6,1,7,354,151,20,23,33,39,21,17,5,5,46,39,22,106,24,27,20,36,23,41,5,4,13,17,4,6,0,0,1,1,1,1,1,32,0,6,6,1,4,18,5,1,2,2,3,13,2,1,4,0,7,0,1,2,0,8,1,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,19,0,1,5,0,0,2,5,6,6,4,5,0,0,4,3
55 - Ηρακλείου,294 E.T. Δήμου Ηρακλείου,529,377,5,2,7,370,170,30,20,32,44,23,40,10,16,55,44,25,107,60,24,16,27,17,51,4,2,19,13,4,4,0,0,0,0,0,0,0,46,0,8,10,0,10,27,4,4,2,9,7,11,3,1,2,2,1,1,1,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,1,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,5,1,4,0,4,6,1,4,0,0,0,0,0,0
55 - Ηρακλείου,295 E.T. Δήμου Ηρακλείου,528,371,5,3,8,363,186,26,22,36,56,28,34,18,14,53,33,31,109,53,27,23,42,15,28,6,5,15,14,5,1,0,0,0,0,0,0,0,17,0,4,2,2,1,7,1,0,0,3,1,11,3,0,3,0,2,1,0,1,1,5,3,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,1,2,2,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,24,0,3,0,5,2,0,4,2,0,0,0,0,0,3,1
55 - Ηρακλείου,296 E.T. Δήμου Ηρακλείου,534,374,6,3,9,365,185,30,39,44,58,16,54,9,14,68,32,30,89,36,21,19,29,23,26,3,4,11,7,3,4,0,0,0,0,0,0,0,42,0,8,15,1,5,18,6,3,3,4,1,14,1,0,6,1,8,3,0,1,0,11,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,2,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,2,0,1,1,2,3,0,0,0,0,0,1,0
55 - Ηρακλείου,297 E.T. Δήμου Ηρακλείου,530,385,2,5,7,378,160,30,12,38,41,22,38,17,10,49,24,35,120,46,20,24,35,15,53,2,8,23,12,7,3,0,1,1,0,0,0,0,33,0,3,7,2,6,18,2,2,1,7,1,14,3,3,4,0,4,0,2,1,0,8,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,1,1,1,0,0,1,0,1,21,0,5,2,8,1,2,4,3,7,5,6,0,0,7,3
55 - Ηρακλείου,298 E.T. Δήμου Ηρακλείου,561,400,5,3,8,392,154,37,23,48,24,18,24,15,7,41,33,31,132,47,24,21,47,29,57,8,2,18,14,3,7,0,0,0,0,0,0,0,50,0,6,12,3,5,25,7,2,0,10,2,6,2,1,2,0,1,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,4,3,1,2,5,2,5,0,0,0,0,5,0
55 - Ηρακλείου,299 E.T. Δήμου Ηρακλείου,530,396,5,5,10,386,157,29,21,38,45,23,23,21,13,69,26,17,131,62,45,24,41,25,58,4,1,10,12,7,2,0,0,0,0,0,0,0,32,0,5,5,1,5,18,3,2,0,5,5,18,1,0,6,1,7,1,1,6,0,11,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,1,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,3,3,3,1,3,7,2,0,0,0,0,3,0
55 - Ηρακλείου,300 E.T. Δήμου Ηρακλείου,558,379,9,4,13,366,173,25,29,36,36,33,36,22,8,54,28,36,104,41,28,23,32,19,49,3,7,12,9,5,6,3,2,3,2,0,0,0,17,4,2,2,3,2,9,1,2,0,2,0,18,1,0,1,0,7,3,1,3,1,9,1,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,8,3,1,1,2,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,5,3,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,21,10,1,4,3,2,2,2,1,6,3,4,0,0,3,2
55 - Ηρακλείου,301 E.T. Δήμου Ηρακλείου,561,401,6,4,10,391,169,20,23,48,26,19,41,14,9,47,44,34,118,40,23,26,40,20,58,7,6,25,20,7,1,0,0,0,0,0,0,0,37,0,1,9,0,3,20,6,3,2,5,2,9,0,0,3,0,3,0,0,1,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,1,1,0,0,4,1,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,21,0,3,3,4,1,0,3,0,8,0,0,0,0,7,0
55 - Ηρακλείου,302 E.T. Δήμου Ηρακλείου,530,384,5,3,8,376,176,34,18,25,38,22,37,18,5,55,20,18,101,41,17,8,45,19,48,2,4,16,16,5,5,0,0,0,0,0,0,0,32,8,4,7,3,3,16,5,1,2,6,3,21,2,2,7,1,7,2,1,1,0,15,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,4,0,3,0,1,4,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,3,2,5,0,1,1,4,2,0,0,0,0,5,0
55 - Ηρακλείου,303 E.T. Δήμου Ηρακλείου,559,380,4,3,7,373,166,27,10,42,35,26,42,13,6,54,29,23,115,55,31,26,33,20,48,2,6,10,13,5,7,0,0,0,0,0,0,0,26,0,4,7,1,2,11,5,1,2,6,1,10,1,1,1,1,3,0,0,0,0,5,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,1,3,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,2,1,2,1,1,3,3,3,0,0,0,0,5,0
55 - Ηρακλείου,304 E.T. Δήμου Ηρακλείου,526,373,2,2,4,369,143,19,12,38,38,15,37,9,11,45,32,23,115,40,26,16,35,12,59,4,6,20,21,2,7,0,0,0,0,0,0,0,25,0,1,11,1,2,16,3,0,1,3,4,20,4,3,2,0,2,2,0,2,0,6,2,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,0,3,1,6,0,2,6,3,3,0,0,0,0,11,0
55 - Ηρακλείου,305 E.T. Δήμου Ηρακλείου,551,392,2,0,2,390,186,36,22,50,56,27,37,15,8,51,37,30,113,40,29,19,36,28,59,4,4,10,11,4,10,0,0,0,0,0,0,0,34,0,2,3,2,6,19,6,0,0,7,1,11,2,0,3,2,4,1,2,0,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,1,2,0,0,4,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,3,4,1,2,5,1,1,0,0,0,0,5,0
55 - Ηρακλείου,306 E.T. Δήμου Ηρακλείου,558,393,3,4,7,386,148,23,16,8,27,17,34,8,11,50,22,30,129,56,25,19,47,24,47,12,0,20,20,4,4,2,1,2,3,3,0,0,38,0,4,7,1,5,22,7,3,2,13,3,11,1,0,2,1,3,1,0,2,1,5,0,6,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,1,0,1,2,2,1,1,1,1,0,0,3,2,0,2,0,2,0,0,0,3,1,0,0,0,1,1,0,1,27,0,3,4,3,1,3,5,3,6,5,5,0,0,5,4
55 - Ηρακλείου,307 E.T. Δήμου Ηρακλείου,556,398,4,3,7,391,172,28,21,42,34,20,32,20,10,53,30,28,125,36,35,17,39,31,59,4,6,22,13,3,3,0,0,1,1,1,0,0,37,0,6,7,3,3,23,1,3,1,7,5,13,3,2,2,1,5,1,3,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,14,0,5,1,0,2,5,8,2,6,4,4,0,0,6,2
55 - Ηρακλείου,308 E.T. Δήμου Ηρακλείου,550,394,1,1,2,392,166,24,18,45,35,19,45,18,5,46,37,31,124,47,19,16,46,22,45,7,7,23,12,5,9,0,0,0,0,0,0,0,31,0,3,5,0,4,24,4,0,2,10,2,21,2,1,1,0,5,4,1,2,0,14,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,1,4,1,3,6,2,3,0,0,0,0,2,0
55 - Ηρακλείου,309 E.T. Δήμου Ηρακλείου,534,380,5,4,9,371,155,29,13,49,38,23,28,13,16,54,20,23,118,49,20,29,38,25,48,6,4,20,12,9,8,0,0,0,0,0,0,0,23,0,1,4,3,2,13,3,0,2,7,0,18,6,0,4,0,6,3,0,0,3,12,4,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,29,0,3,3,5,0,2,5,2,5,0,0,0,0,1,0
55 - Ηρακλείου,310 E.T. Δήμου Ηρακλείου,541,416,2,7,9,407,182,28,22,44,47,25,44,17,5,61,37,35,104,43,20,22,47,17,40,6,2,17,13,2,3,0,0,0,0,0,0,0,52,0,6,10,1,0,27,6,3,1,10,5,15,3,2,2,1,3,1,0,1,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,2,4,0,0,3,2,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,2,1,2,2,4,2,3,4,0,0,0,0,2,0
55 - Ηρακλείου,311 E.T. Δήμου Ηρακλείου,531,405,3,2,5,400,198,28,24,40,46,22,40,20,8,61,45,23,117,45,19,30,40,20,55,6,2,30,15,3,5,2,3,1,2,1,1,2,21,0,4,3,2,2,16,4,0,0,3,2,14,3,1,4,0,3,1,1,2,0,7,1,6,1,0,1,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,1,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,1,2,2,1,2,1,1,4,1,1,1,0,1,0,0,0,0,19,0,4,2,4,0,2,1,6,3,1,2,0,0,5,1
55 - Ηρακλείου,312 E.T. Δήμου Ηρακλείου,531,368,10,1,11,357,176,36,16,44,35,17,40,13,7,43,23,32,115,38,30,17,44,13,62,2,3,14,9,5,3,0,0,0,0,0,0,0,22,0,3,2,1,1,18,3,4,1,4,1,13,2,2,2,1,2,0,0,3,1,8,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,3,1,1,3,1,3,2,0,0,0,0,3,0
